pump_id, pressure, temperature, frequency, current
pump-498 , 107.17 , 148.944,42.148,37.631
pump-494 , 103.662 , 145.509,48.711,75.686
pump-253 , 101.821 , 148.214,42.187,44.732
pump-494 , 102.715 , 139.037,39.24,22.43
pump-498 , 100.328 , 141.14,43.311,44.9
pump-253 , 100.873 , 142.592,51.608,49.016
pump-253 , 99.216 , 134.098,43.314,24.545
pump-663 , 102.925 , 140.242,41.009,29.942
pump-419 , 102.211 , 149.078,47.491,55.124
pump-498 , 103.32 , 139.631,42.539,72.159
pump-494 , 103.182 , 150.023,43.122,55.122
pump-253 , 99.693 , 142.918,42.251,30.684
pump-253 , 99.023 , 149.113,46.985,30.876
pump-253 , 104.994 , 152.582,44.698,64.753
pump-494 , 103.507 , 148.069,47.877,56.146
pump-663 , 101.311 , 152.155,43.183,46.09
pump-663 , 104.966 , 151.181,42.037,41.903
pump-494 , 101.965 , 151.07,50.254,21.485
pump-498 , 102.9 , 148.136,42.96,38.975
pump-419 , 104.891 , 146.619,45.201,46.134
pump-253 , 107.046 , 149.626,45.958,30.058
pump-494 , 101.771 , 154.871,46.221,14.699
pump-498 , 101.407 , 156.149,47.206,-0.715
pump-494 , 106.09 , 142.412,44.727,18.216
pump-663 , 101.016 , 146.225,40.449,69.887
pump-663 , 102.936 , 147.541,43.519,30.054
pump-494 , 103.846 , 138.677,47.787,27.676
pump-419 , 100.399 , 141.479,41.223,26.67
pump-419 , 100.473 , 141.247,43.244,70.768
pump-494 , 104.675 , 137.7,44.637,41.633
pump-419 , 102.15 , 136.369,44.86,59.057
pump-494 , 106.18 , 145.441,48.425,13.241
pump-663 , 104.318 , 151.625,43.724,29.968
pump-498 , 106.981 , 141.753,39.205,29.554
pump-494 , 106.274 , 144.478,47.208,-12.078
pump-498 , 105.287 , 143.687,42.418,52.8
pump-253 , 106.349 , 131.043,46.078,54.703
pump-494 , 103.261 , 143.222,42.81,5.915
pump-498 , 103.424 , 153.9,40.669,28.687
pump-419 , 106.632 , 146.758,43.234,66.614
pump-498 , 102.883 , 150.271,43.523,7.19
pump-494 , 104.885 , 148.234,39.84,45.048
pump-498 , 106.457 , 152.408,44.197,31.147
pump-419 , 105.529 , 145.422,40.561,78.045
pump-494 , 102.066 , 157.279,34.249,49.91
pump-663 , 103.408 , 145.12,45.974,15.701
pump-663 , 103.214 , 155.325,45.964,35.444
pump-663 , 103.052 , 140.346,44.589,58.454
pump-253 , 101.407 , 150.985,51.943,27.352
pump-253 , 103.026 , 153.034,47.881,11.852
pump-419 , 102.084 , 149.221,50.276,28.076
pump-253 , 103.776 , 135.438,44.328,15.003
pump-419 , 101.678 , 143.336,44.323,15.382
pump-494 , 104.967 , 148.016,46.482,45.199
pump-663 , 104.204 , 139.934,47.951,53.988
pump-253 , 100.282 , 137.698,47.843,72.143
pump-253 , 99.688 , 152.704,49.663,43.715
pump-494 , 101.411 , 145.399,41.761,11.105
pump-253 , 103.368 , 146.167,46.564,37.419
pump-494 , 101.638 , 136.476,51.069,70.458
pump-253 , 102.399 , 142.442,41.704,14.293
pump-419 , 106.33 , 148.624,36.45,25.163
pump-494 , 99.313 , 133.695,45.396,47.927
pump-494 , 103.41 , 128.34,45.855,44.483
pump-663 , 100.606 , 131.046,41.033,21.29
pump-494 , 101.459 , 146.766,43.461,-6.959
pump-494 , 106.355 , 142.272,50.646,1.453
pump-663 , 104.786 , 139.521,43.066,56.318
pump-494 , 99.825 , 132.744,42.028,57.993
pump-494 , 103.426 , 139.962,43.632,59.91
pump-419 , 104.146 , 133.199,46.996,60.943
pump-253 , 104.135 , 148.228,42.286,0.258
pump-494 , 106.018 , 151.169,47.7,4.776
pump-498 , 105.166 , 149.314,51.129,67.128
pump-663 , 106.502 , 142.838,42.814,23.389
pump-253 , 103.597 , 152.477,43.575,29.1
pump-498 , 103.729 , 141.923,46.531,39.667
pump-494 , 105.782 , 147.715,41.261,55.77
pump-419 , 103.995 , 153.804,40.073,61.923
pump-419 , 104.833 , 145.51,41.805,18.18
pump-663 , 101.185 , 151.171,46.493,22.706
pump-253 , 105.602 , 147.91,44.849,25.203
pump-253 , 106.657 , 136.793,45.116,37.437
pump-253 , 103.347 , 143.142,46.97,37.019
pump-253 , 105.57 , 151.335,40.561,31.503
pump-663 , 102.645 , 140.294,41.92,24.229
pump-419 , 103.314 , 144.36,47.153,34.026
pump-663 , 107.529 , 146.123,39.767,55.496
pump-663 , 101.544 , 144.841,40.925,31.485
pump-494 , 104.871 , 152.332,37.342,60.411
pump-494 , 108.97 , 137.108,47.093,44.644
pump-253 , 103.576 , 152.374,48.803,58.353
pump-253 , 104.156 , 133.079,52.061,29.129
pump-663 , 104.978 , 136.975,40.947,38.221
pump-663 , 104.841 , 152.825,46.974,13.009
pump-253 , 101.618 , 139.014,39.82,30.213
pump-663 , 101.195 , 147.777,41.004,55.349
pump-494 , 106.395 , 138.297,42.465,7.059
pump-494 , 106.072 , 139.776,43.671,44.651
pump-419 , 102.995 , 142.966,45.761,32.481
pump-498 , 104.337 , 149.56,47.037,25.813
pump-663 , 103.571 , 139.351,43.99,35.821
pump-663 , 104.733 , 137.049,44.73,30.1
pump-419 , 103.373 , 143.699,47.497,18.042
pump-663 , 101.463 , 148.977,44.269,5.137
pump-419 , 103.437 , 144.188,42.774,29.896
pump-663 , 105.341 , 140.167,42.194,3.92
pump-498 , 105.232 , 139.281,40.145,25.994
pump-494 , 104.472 , 141.448,42.958,35.18
pump-419 , 100.304 , 143.535,41.923,19.513
pump-663 , 104.415 , 141.216,40.379,46.531
pump-253 , 101.119 , 148.143,42.825,75.29
pump-494 , 104.04 , 158.628,38.213,67.27
pump-663 , 104.099 , 143.618,42.36,43.154
pump-663 , 101.185 , 142.239,44.025,66.105
pump-253 , 106.273 , 134.223,44.022,65.385
pump-253 , 104.722 , 149.511,39.965,17.637
pump-663 , 105.005 , 140.021,44.99,11.537
pump-663 , 104.168 , 151.879,44.148,36.051
pump-663 , 103.241 , 154.788,40.564,55.438
pump-663 , 103.206 , 141.164,44.198,27.57
pump-419 , 105.938 , 157.444,41.779,26.409
pump-498 , 107.063 , 146.994,47.591,26.705
pump-663 , 104.508 , 158.683,51.017,23.328
pump-253 , 103.622 , 147.944,41.806,13.94
pump-494 , 105.821 , 148.929,45.669,70.611
pump-663 , 105.117 , 140.986,51.197,45.345
pump-494 , 103.645 , 149.81,43.491,43.681
pump-419 , 103.565 , 151.94,55.284,19.334
pump-663 , 102.814 , 141.895,47.286,43.537
pump-663 , 103.294 , 153.408,44.368,42.606
pump-253 , 103.279 , 150.121,49.229,19.75
pump-419 , 102.944 , 130.42,43.36,54.543
pump-419 , 101.952 , 135.937,46.5,56.473
pump-253 , 107.539 , 153.157,44.766,6.968
pump-663 , 104.897 , 139.164,43.004,57.369
pump-498 , 104.203 , 141.648,43.714,43.461
pump-253 , 102.025 , 147.96,40.448,29.144
pump-663 , 103.507 , 153.462,41.926,17.279
pump-663 , 103.545 , 148.576,42.052,40.386
pump-494 , 105.193 , 146.128,43.532,11.898
pump-498 , 101.992 , 144.887,46.14,36.438
pump-663 , 103.14 , 134.816,38.82,4.23
pump-494 , 105.555 , 144.813,45.636,66.25
pump-494 , 102.13 , 133.927,36.887,25.871
pump-419 , 104.381 , 136.612,40.885,22.224
pump-494 , 105.214 , 140.701,38.938,69.897
pump-663 , 103.128 , 156.883,42.791,97.732
pump-498 , 101.287 , 135.625,44.088,29.212
pump-498 , 101.815 , 151.423,43.734,49.877
pump-494 , 102.131 , 137.15,47.909,40.458
pump-419 , 103.418 , 140.056,42.545,22.633
pump-253 , 104.114 , 151.801,45.623,39.48
pump-253 , 103.248 , 140.03,47.123,65.962
pump-419 , 101.069 , 144.25,45.141,52.0
pump-494 , 105.9 , 145.585,50.361,53.017
pump-498 , 103.431 , 141.812,44.873,39.734
pump-663 , 103.309 , 156.824,47.2,-1.25
pump-663 , 106.131 , 152.791,46.825,49.591
pump-663 , 104.793 , 150.077,46.722,5.032
pump-419 , 106.384 , 147.833,42.938,41.874
pump-663 , 102.395 , 145.645,44.027,33.308
pump-419 , 100.148 , 155.358,40.697,26.709
pump-498 , 106.818 , 139.658,44.247,46.446
pump-498 , 103.489 , 139.165,43.692,30.343
pump-419 , 104.366 , 153.667,45.162,43.532
pump-253 , 105.813 , 143.673,39.478,77.883
pump-494 , 100.662 , 151.469,47.448,25.36
pump-419 , 99.834 , 158.059,47.368,74.283
pump-663 , 106.593 , 152.327,39.245,45.781
pump-253 , 101.226 , 139.166,42.358,48.432
pump-498 , 102.857 , 144.699,39.366,37.692
pump-494 , 99.387 , 145.117,49.278,50.569
pump-419 , 104.811 , 145.994,44.418,41.99
pump-494 , 104.811 , 128.356,39.091,74.491
pump-419 , 105.174 , 156.81,42.849,60.506
pump-419 , 106.025 , 133.617,51.264,32.542
pump-253 , 104.249 , 145.548,43.246,20.795
pump-253 , 105.583 , 146.97,46.863,54.581
pump-498 , 105.052 , 141.9,43.313,8.077
pump-663 , 102.831 , 145.079,49.6,9.89
pump-663 , 108.053 , 140.47,44.516,62.781
pump-663 , 102.317 , 143.747,42.059,54.74
pump-498 , 104.897 , 149.916,43.481,34.7
pump-494 , 104.099 , 142.692,46.318,49.34
pump-498 , 102.754 , 149.2,41.96,48.963
pump-419 , 100.549 , 150.245,45.808,32.54
pump-253 , 102.254 , 151.087,48.052,22.07
pump-494 , 103.338 , 142.68,49.526,34.076
pump-494 , 105.07 , 152.113,41.103,16.951
pump-419 , 102.647 , 143.025,41.795,-10.913
pump-253 , 102.501 , 140.842,39.79,51.524
pump-419 , 106.921 , 154.928,45.983,65.419
pump-494 , 104.262 , 150.105,45.823,1.009
pump-498 , 106.017 , 143.948,44.106,31.339
pump-498 , 101.437 , 150.157,37.709,57.18
pump-494 , 103.92 , 147.694,37.338,92.874
pump-253 , 102.768 , 147.433,40.78,14.318
pump-253 , 102.944 , 144.207,43.952,35.41
pump-494 , 103.495 , 145.608,42.234,23.521
pump-253 , 102.631 , 139.352,44.943,34.396
pump-494 , 105.78 , 140.494,43.359,-12.962
pump-498 , 104.055 , 154.358,41.711,35.31
pump-253 , 108.777 , 152.791,46.739,42.663
pump-253 , 106.514 , 150.537,44.505,29.562
pump-419 , 104.582 , 135.98,43.512,53.891
pump-663 , 100.632 , 155.845,47.368,18.281
pump-419 , 103.327 , 140.671,39.892,43.668
pump-498 , 105.118 , 146.21,41.23,40.453
pump-498 , 105.694 , 141.72,46.216,30.769
pump-498 , 102.987 , 153.897,51.354,53.031
pump-494 , 99.674 , 150.441,42.819,48.765
pump-498 , 107.254 , 149.185,52.379,42.663
pump-419 , 104.289 , 154.861,41.941,24.159
pump-494 , 107.827 , 149.926,41.751,24.543
pump-253 , 105.487 , 143.275,42.925,55.046
pump-663 , 101.58 , 145.638,37.744,20.061
pump-498 , 104.479 , 138.361,43.761,11.885
pump-663 , 105.739 , 141.657,42.048,32.26
pump-494 , 99.188 , 149.391,39.605,41.164
pump-663 , 104.775 , 147.896,43.667,7.359
pump-498 , 103.645 , 144.607,44.492,55.618
pump-494 , 105.353 , 152.366,44.975,63.132
pump-494 , 103.34 , 145.86,46.441,21.317
pump-498 , 102.797 , 132.079,40.414,33.922
pump-253 , 103.265 , 145.844,48.959,79.545
pump-494 , 101.063 , 143.5,47.241,43.306
pump-498 , 106.323 , 148.054,38.034,34.728
pump-663 , 103.474 , 141.808,41.84,51.867
pump-253 , 104.394 , 152.495,43.459,22.648
pump-419 , 101.018 , 144.135,45.052,26.65
pump-498 , 107.509 , 132.749,46.639,3.033
pump-419 , 106.767 , 153.972,44.159,16.486
pump-419 , 105.775 , 146.726,42.344,42.053
pump-253 , 107.609 , 150.615,43.323,40.8
pump-253 , 106.631 , 161.983,42.787,30.323
pump-494 , 103.97 , 154.728,41.024,32.409
pump-663 , 105.136 , 134.88,49.198,34.921
pump-498 , 104.114 , 153.458,46.504,46.082
pump-419 , 105.894 , 147.687,45.763,10.328
pump-494 , 107.252 , 146.673,41.073,26.665
pump-494 , 107.595 , 147.716,43.832,-3.639
pump-494 , 102.741 , 147.812,45.496,17.883
pump-253 , 101.13 , 142.813,45.684,41.845
pump-253 , 104.293 , 150.408,49.866,41.571
pump-419 , 104.726 , 136.624,39.177,21.993
pump-419 , 103.057 , 134.499,53.165,37.814
pump-663 , 103.622 , 149.167,47.452,21.073
pump-663 , 105.044 , 136.802,48.228,36.594
pump-494 , 103.665 , 144.178,41.449,20.011
pump-498 , 103.828 , 141.656,42.95,24.362
pump-663 , 101.523 , 149.406,40.049,63.409
pump-663 , 99.182 , 138.102,42.148,67.564
pump-663 , 102.965 , 157.003,52.445,53.65
pump-663 , 104.037 , 143.782,43.429,48.99
pump-663 , 103.799 , 152.127,40.403,64.184
pump-253 , 103.205 , 142.047,43.212,79.013
pump-253 , 107.831 , 139.109,43.879,48.059
pump-498 , 107.421 , 129.938,47.805,34.175
pump-494 , 103.998 , 143.169,46.257,12.229
pump-419 , 101.032 , 153.01,44.808,43.109
pump-498 , 99.229 , 153.575,47.423,53.231
pump-419 , 102.409 , 140.455,37.141,75.056
pump-494 , 106.039 , 144.873,45.105,47.391
pump-253 , 106.013 , 147.172,42.451,26.702
pump-419 , 104.89 , 145.739,41.353,28.642
pump-494 , 104.821 , 149.329,46.144,35.182
pump-498 , 103.919 , 148.054,47.403,33.552
pump-253 , 102.739 , 149.388,42.232,28.17
pump-663 , 102.071 , 146.929,47.894,79.048
pump-253 , 101.887 , 140.162,48.973,41.208
pump-494 , 106.323 , 136.455,48.182,50.464
pump-253 , 106.223 , 137.602,40.494,59.709
pump-253 , 104.909 , 142.214,43.371,26.055
pump-494 , 101.104 , 150.816,44.193,50.156
pump-663 , 101.786 , 157.821,45.22,43.027
pump-419 , 105.079 , 151.218,37.338,3.86
pump-253 , 101.709 , 140.116,47.617,13.858
pump-663 , 104.995 , 148.183,43.017,21.272
pump-253 , 103.039 , 146.222,41.716,59.751
pump-498 , 104.331 , 150.793,45.4,18.196
pump-494 , 103.038 , 141.683,44.319,62.566
pump-663 , 102.776 , 146.523,43.922,35.164
pump-419 , 102.112 , 153.231,43.827,14.103
pump-663 , 104.998 , 160.741,43.297,11.554
pump-253 , 105.17 , 142.131,43.348,12.635
pump-419 , 108.349 , 144.668,38.611,39.601
pump-494 , 100.387 , 144.162,44.021,20.779
pump-494 , 103.669 , 158.852,46.928,45.609
pump-663 , 102.308 , 149.665,45.324,67.085
pump-494 , 105.88 , 147.63,42.98,70.778
pump-498 , 103.872 , 147.69,38.315,67.22
pump-419 , 102.148 , 144.627,39.89,64.698
pump-494 , 105.249 , 139.149,37.732,79.76
pump-419 , 105.679 , 137.078,44.468,43.931
pump-498 , 102.769 , 140.068,41.004,44.85
pump-253 , 103.06 , 144.895,44.795,56.736
pump-253 , 103.391 , 159.632,43.73,39.583
pump-498 , 104.828 , 142.942,42.566,38.502
pump-494 , 102.05 , 145.364,48.819,25.849
pump-498 , 103.075 , 142.828,42.73,56.903
pump-494 , 105.934 , 132.947,45.389,-14.153
pump-494 , 103.455 , 148.307,40.024,42.613
pump-494 , 104.226 , 132.914,44.863,65.204
pump-494 , 102.745 , 141.732,45.492,11.361
pump-419 , 105.393 , 155.261,47.884,33.348
pump-494 , 103.403 , 141.626,37.055,49.103
pump-663 , 102.279 , 145.975,50.953,7.108
pump-253 , 105.468 , 152.471,44.033,38.393
pump-663 , 103.235 , 145.24,44.02,35.247
pump-419 , 100.985 , 145.18,38.713,8.891
pump-494 , 105.562 , 139.501,45.924,63.577
pump-253 , 103.495 , 128.157,45.548,20.17
pump-498 , 105.959 , 144.396,47.178,22.96
pump-498 , 103.598 , 142.835,41.215,41.773
pump-663 , 105.764 , 144.542,46.201,45.833
pump-498 , 103.883 , 137.763,42.633,19.079
pump-419 , 109.733 , 144.553,39.632,52.202
pump-498 , 103.118 , 146.586,38.101,72.778
pump-498 , 101.577 , 144.63,50.03,58.973
pump-253 , 103.896 , 150.996,40.888,57.5
pump-663 , 98.437 , 157.018,39.914,27.235
pump-494 , 101.83 , 143.103,47.683,37.242
pump-419 , 103.964 , 132.102,34.261,53.977
pump-498 , 101.852 , 142.132,45.116,39.236
pump-494 , 105.088 , 137.206,43.991,38.197
pump-253 , 106.19 , 138.559,40.032,41.974
pump-494 , 103.216 , 153.873,45.725,-4.86
pump-494 , 103.393 , 140.701,45.29,57.637
pump-419 , 103.948 , 142.766,46.654,28.726
pump-663 , 101.873 , 158.195,37.409,27.499
pump-253 , 105.162 , 139.225,51.177,77.548
pump-253 , 105.121 , 151.297,50.836,31.698
pump-253 , 103.618 , 146.004,43.621,2.034
pump-663 , 104.937 , 153.337,49.529,48.169
pump-253 , 103.273 , 148.612,46.04,52.217
pump-663 , 104.079 , 135.327,48.335,101.269
pump-494 , 103.397 , 144.432,44.19,-2.62
pump-498 , 100.872 , 147.71,40.466,37.27
pump-663 , 103.178 , 145.564,49.895,54.382
pump-498 , 99.657 , 142.256,41.261,70.601
pump-494 , 103.76 , 137.248,50.492,65.032
pump-419 , 102.007 , 153.074,46.612,23.228
pump-663 , 104.33 , 156.903,45.54,56.985
pump-419 , 102.315 , 138.667,41.829,-10.572
pump-419 , 104.838 , 146.272,42.792,55.503
pump-494 , 103.517 , 148.881,45.747,33.548
pump-498 , 105.963 , 153.002,49.59,42.772
pump-494 , 100.833 , 144.251,41.549,29.367
pump-498 , 104.117 , 150.393,47.555,25.982
pump-498 , 101.028 , 146.892,51.067,27.181
pump-253 , 103.401 , 150.274,40.948,-4.123
pump-253 , 101.941 , 143.999,45.103,93.62
pump-498 , 102.972 , 138.735,43.03,45.064
pump-498 , 105.637 , 137.736,40.113,43.036
pump-494 , 102.16 , 151.21,44.552,33.587
pump-498 , 103.071 , 138.65,43.897,31.353
pump-419 , 102.425 , 156.488,42.56,91.159
pump-498 , 100.458 , 147.339,45.903,3.722
pump-253 , 104.152 , 155.106,45.141,58.894
pump-663 , 101.758 , 143.623,41.454,34.05
pump-498 , 104.342 , 147.66,42.506,51.46
pump-419 , 100.557 , 137.39,44.429,47.052
pump-663 , 100.928 , 143.103,45.611,39.413
pump-498 , 104.454 , 153.938,41.65,17.673
pump-419 , 104.506 , 150.693,43.791,27.41
pump-663 , 102.895 , 129.424,43.509,49.855
pump-253 , 106.678 , 148.356,46.924,25.371
pump-498 , 105.095 , 149.773,44.357,27.461
pump-498 , 105.467 , 144.649,44.291,17.42
pump-419 , 103.921 , 146.903,41.488,60.297
pump-498 , 105.054 , 133.866,49.129,62.848
pump-498 , 105.227 , 150.096,50.352,55.092
pump-498 , 103.294 , 149.184,40.597,3.562
pump-253 , 104.157 , 136.295,46.675,57.464
pump-419 , 107.933 , 136.589,47.994,50.864
pump-253 , 104.964 , 143.188,47.066,7.817
pump-663 , 101.353 , 149.747,49.096,62.456
pump-663 , 105.797 , 148.898,37.952,12.546
pump-498 , 104.429 , 133.82,43.545,61.581
pump-419 , 102.61 , 154.796,40.187,33.908
pump-419 , 101.089 , 155.308,50.101,26.174
pump-498 , 101.466 , 149.386,40.619,38.578
pump-419 , 103.848 , 137.52,41.992,12.348
pump-494 , 107.829 , 148.645,47.296,37.865
pump-494 , 103.011 , 148.434,49.935,3.482
pump-663 , 104.086 , 138.598,39.249,44.048
pump-663 , 107.132 , 134.58,46.71,56.933
pump-498 , 96.534 , 151.423,45.754,56.573
pump-498 , 102.549 , 141.708,41.371,49.103
pump-498 , 103.021 , 148.366,41.187,-2.831
pump-498 , 103.453 , 147.713,47.675,16.638
pump-253 , 103.372 , 141.617,50.396,21.22
pump-494 , 105.54 , 147.371,45.124,17.822
pump-663 , 102.489 , 161.323,45.561,53.598
pump-419 , 102.8 , 152.003,41.788,49.74
pump-494 , 104.623 , 133.541,41.413,59.542
pump-419 , 101.373 , 148.43,49.906,43.591
pump-419 , 105.398 , 153.186,44.672,18.898
pump-494 , 104.564 , 148.614,41.545,28.675
pump-663 , 104.46 , 141.609,43.112,42.967
pump-498 , 105.637 , 141.895,42.152,40.003
pump-498 , 103.602 , 136.788,44.932,46.0
pump-419 , 106.931 , 150.228,45.332,42.101
pump-498 , 103.455 , 149.383,43.767,40.086
pump-498 , 99.62 , 137.825,41.575,61.726
pump-494 , 103.269 , 147.871,45.881,32.594
pump-494 , 102.052 , 147.941,43.312,17.044
pump-494 , 104.58 , 150.295,35.928,22.034
pump-498 , 105.914 , 156.324,50.29,50.546
pump-498 , 104.175 , 148.394,42.068,86.818
pump-494 , 103.636 , 142.421,45.174,82.389
pump-498 , 103.296 , 151.19,42.949,4.45
pump-494 , 106.409 , 151.398,55.653,30.851
pump-663 , 104.381 , 142.479,39.659,37.721
pump-419 , 101.976 , 151.88,39.519,54.97
pump-419 , 103.242 , 136.6,41.364,9.847
pump-494 , 104.012 , 136.275,42.161,28.244
pump-498 , 102.004 , 150.911,45.039,48.264
pump-419 , 102.841 , 153.704,49.559,35.005
pump-663 , 99.703 , 152.927,45.3,37.338
pump-253 , 106.943 , 155.439,44.424,16.241
pump-419 , 101.551 , 153.766,44.771,47.423
pump-663 , 99.642 , 165.117,36.82,-23.989
pump-663 , 101.639 , 144.584,51.177,34.598
pump-498 , 104.054 , 143.518,43.795,42.875
pump-494 , 103.078 , 146.049,45.611,3.396
pump-498 , 106.6 , 145.019,50.079,25.006
pump-498 , 103.409 , 141.618,43.033,36.173
pump-494 , 100.096 , 135.411,50.388,54.263
pump-419 , 106.724 , 148.777,42.464,50.166
pump-663 , 103.692 , 138.813,38.204,53.868
pump-663 , 102.237 , 149.766,45.323,13.821
pump-498 , 104.607 , 137.523,45.404,56.965
pump-253 , 100.944 , 135.798,42.975,51.427
pump-663 , 105.718 , 145.388,40.026,26.522
pump-498 , 102.905 , 139.894,47.846,43.583
pump-419 , 106.218 , 143.584,44.98,7.313
pump-498 , 104.214 , 148.03,44.571,26.611
pump-498 , 104.987 , 146.05,47.216,61.479
pump-494 , 105.084 , 152.321,48.866,24.308
pump-663 , 104.615 , 148.587,47.816,58.337
pump-494 , 101.324 , 144.195,44.138,67.583
pump-498 , 105.34 , 140.986,50.741,8.395
pump-494 , 107.831 , 145.089,45.889,47.874
pump-663 , 105.334 , 139.026,45.425,56.76
pump-419 , 103.786 , 136.246,47.186,71.665
pump-419 , 101.69 , 146.64,39.856,35.419
pump-663 , 103.897 , 150.998,44.311,57.902
pump-498 , 99.759 , 154.773,36.6,43.21
pump-494 , 106.091 , 133.567,43.064,-1.44
pump-253 , 103.224 , 147.809,41.117,54.858
pump-419 , 101.981 , 132.014,43.69,50.289
pump-419 , 103.854 , 154.651,41.668,43.885
pump-253 , 100.478 , 153.117,46.482,25.283
pump-663 , 103.996 , 152.248,42.942,7.194
pump-498 , 107.145 , 144.648,51.373,107.797
pump-663 , 103.295 , 163.737,33.689,19.661
pump-419 , 104.767 , 148.138,48.291,44.515
pump-494 , 107.149 , 149.392,43.217,14.34
pump-419 , 104.28 , 143.589,44.485,41.541
pump-663 , 106.479 , 135.763,43.618,46.602
pump-663 , 104.329 , 151.967,42.405,45.039

pump-253 , 106.413 , 153.864,39.043,31.644
pump-498 , 100.895 , 155.592,43.039,54.223
pump-253 , 107.228 , 140.195,41.149,64.989
pump-253 , 98.822 , 162.324,46.977,66.155
pump-419 , 99.711 , 147.762,48.766,29.26
pump-253 , 101.04 , 143.807,44.565,46.406
pump-663 , 102.086 , 136.603,47.225,18.865
pump-498 , 105.184 , 138.095,47.742,40.417
pump-494 , 104.302 , 144.511,43.351,36.165
pump-663 , 100.524 , 147.525,39.97,84.568
pump-663 , 105.233 , 146.605,48.362,45.334
pump-494 , 106.736 , 154.476,50.634,16.561
pump-253 , 104.401 , 143.513,51.628,29.84
pump-419 , 98.75 , 138.556,44.928,34.028
pump-419 , 103.1 , 157.721,44.304,49.441
pump-253 , 104.782 , 150.335,48.26,59.536
pump-494 , 103.95 , 147.945,42.822,52.258
pump-253 , 102.104 , 141.05,50.114,38.248
pump-419 , 102.589 , 153.056,45.24,65.55
pump-663 , 104.174 , 161.512,58.04,23.236
pump-498 , 101.389 , 146.745,38.368,44.433
pump-419 , 100.027 , 150.358,50.893,4.99
pump-663 , 106.554 , 151.942,48.269,32.495
pump-498 , 108.197 , 138.794,46.496,12.279
pump-494 , 103.226 , 137.262,49.074,18.383
pump-663 , 103.076 , 144.511,40.859,2.115
pump-253 , 104.951 , 139.563,39.179,32.205
pump-494 , 102.473 , 151.881,50.425,11.552
pump-419 , 104.625 , 160.249,46.139,26.823
pump-419 , 100.803 , 147.304,40.693,41.658
pump-663 , 103.278 , 153.14,36.156,1.564
pump-494 , 102.073 , 153.123,40.495,20.006
pump-494 , 105.515 , 135.994,42.473,52.826
pump-494 , 104.868 , 144.982,45.261,9.119
pump-663 , 107.206 , 137.224,49.962,46.694
pump-253 , 106.263 , 140.193,46.876,23.536
pump-494 , 100.073 , 145.875,44.98,45.035
pump-419 , 104.481 , 144.024,41.806,45.54
pump-498 , 104.56 , 152.883,49.991,21.637
pump-498 , 103.302 , 143.282,51.242,28.608
pump-253 , 102.331 , 160.409,38.905,53.098
pump-494 , 100.769 , 139.176,37.889,35.258
pump-494 , 103.36 , 146.964,42.234,72.653
pump-419 , 102.943 , 152.241,43.146,46.654
pump-663 , 104.803 , 139.678,48.087,52.208
pump-419 , 99.124 , 141.737,46.241,19.285
pump-419 , 104.308 , 146.028,44.102,0.121
pump-253 , 103.014 , 142.789,45.446,30.596
pump-494 , 104.089 , 146.915,51.524,47.854
pump-494 , 105.102 , 149.707,37.31,20.168
pump-498 , 104.51 , 147.748,37.795,40.38
pump-663 , 101.528 , 157.048,44.458,36.921
pump-253 , 105.222 , 143.306,42.85,38.427
pump-494 , 108.092 , 138.765,37.723,12.963
pump-253 , 102.085 , 144.776,52.774,36.232
pump-494 , 103.372 , 137.22,39.64,52.63
pump-498 , 101.127 , 145.009,41.538,10.245
pump-498 , 107.291 , 155.889,47.862,56.802
pump-253 , 105.778 , 147.089,48.243,60.059
pump-253 , 99.154 , 137.527,46.043,42.485
pump-663 , 104.468 , 162.383,49.497,26.922
pump-494 , 106.281 , 151.212,48.215,36.953
pump-419 , 103.63 , 132.021,43.242,52.823
pump-498 , 105.434 , 151.267,48.414,41.028
pump-663 , 102.117 , 148.784,42.752,62.341
pump-663 , 103.967 , 151.357,43.03,64.37
pump-498 , 105.314 , 147.474,39.173,18.803
pump-494 , 103.734 , 143.967,35.168,47.717
pump-494 , 102.511 , 148.839,41.051,63.532
pump-419 , 101.946 , 143.511,38.251,8.768
pump-498 , 101.722 , 124.501,43.506,60.932
pump-663 , 104.054 , 142.804,40.721,43.565
pump-498 , 100.652 , 140.354,45.592,39.923
pump-663 , 101.556 , 145.082,46.173,39.464
pump-498 , 105.76 , 138.89,50.461,18.702
pump-253 , 102.386 , 144.5,48.676,80.542
pump-253 , 97.831 , 137.009,40.264,15.955
pump-498 , 104.886 , 162.028,48.262,75.421
pump-494 , 104.985 , 154.603,43.764,74.102
pump-253 , 108.027 , 137.352,46.115,49.291
pump-253 , 106.864 , 146.218,38.143,7.819
pump-253 , 102.597 , 163.993,51.065,36.405
pump-494 , 101.807 , 151.689,46.632,27.742
pump-663 , 104.445 , 155.567,48.788,90.245
pump-253 , 107.304 , 145.467,45.911,47.87
pump-419 , 108.479 , 154.628,40.045,52.556
pump-253 , 107.196 , 143.198,42.216,65.256
pump-494 , 100.768 , 161.965,42.403,50.687
pump-494 , 106.06 , 136.691,44.572,33.843
pump-663 , 104.129 , 138.763,43.727,27.425
pump-419 , 103.287 , 148.794,48.15,15.533
pump-253 , 104.391 , 130.073,39.628,32.724
pump-419 , 105.314 , 146.806,44.003,41.549
pump-498 , 104.482 , 154.224,45.94,33.949
pump-663 , 104.928 , 137.95,39.583,45.246
