Pump Id, Oil Rate, Gas Rate, Water Rate
pump-494 ,104.553,4.803,739.418
pump-663 ,104.553,81.709,659.146
pump-253 ,104.553,63.272,617.614
pump-663 ,104.553,41.927,728.907
pump-253 ,104.553,39.114,431.358
pump-419 ,104.553,47.187,477.86
pump-419 ,104.553,56.853,401.938
pump-498 ,104.553,43.939,510.872
pump-419 ,104.553,31.352,425.011
pump-498 ,104.553,36.304,390.291
pump-253 ,104.553,38.68,564.351
pump-498 ,104.553,20.396,108.502
pump-498 ,104.553,30.706,666.635
pump-494 ,104.553,33.163,845.196
pump-663 ,104.553,28.909,342.837
pump-419 ,104.553,40.893,974.118
pump-498 ,104.553,18.474,694.737
pump-663 ,104.553,36.694,113.329
pump-498 ,104.553,37.17,243.144
pump-494 ,104.553,44.138,662.556
pump-253 ,104.553,41.379,674.651
pump-663 ,104.553,22.35,559.827
pump-498 ,104.553,39.53,769.442
pump-663 ,104.553,72.925,179.744
pump-498 ,104.553,81.136,137.062
pump-498 ,104.553,9.528,470.535
pump-663 ,104.553,40.291,283.022
pump-663 ,104.553,46.674,689.326
pump-253 ,104.553,10.38,1059.978
pump-419 ,104.553,57.496,738.272
pump-494 ,104.553,56.53,446.78
pump-494 ,104.553,32.733,983.877
pump-253 ,104.553,14.752,1018.842
pump-663 ,104.553,86.953,596.864
pump-663 ,104.553,55.798,769.124
pump-663 ,104.553,1.697,1213.56
pump-253 ,104.553,28.327,785.086
pump-498 ,104.553,42.215,601.984
pump-494 ,104.553,46.452,960
pump-663 ,104.553,18.356,967.482
pump-663 ,104.553,6.274,495.065
pump-419 ,104.553,57.315,618.54
pump-498 ,104.553,31.805,214.676
pump-419 ,104.553,7.538,334.349
pump-419 ,104.553,8.646,443.928
pump-663 ,104.553,13.113,466.399
pump-494 ,104.553,26.527,1008.28
pump-253 ,104.553,49.736,236.13
pump-663 ,104.553,55.474,489.444
pump-498 ,104.553,43.466,413.303
pump-253 ,104.553,59.748,460.017
pump-419 ,104.553,32.45,612.561
pump-419 ,104.553,35.813,502.263
pump-498 ,104.553,84.098,735.707
pump-419 ,104.553,39.13,43.394
pump-253 ,104.553,20.039,957.145
pump-419 ,104.553,33.123,384.979
pump-494 ,104.553,11.571,941.941
pump-663 ,104.553,0.332,-121.526
pump-663 ,104.553,26.796,769.022
pump-253 ,104.553,42.169,807.887
pump-419 ,104.553,17.743,77.419
pump-494 ,104.553,21.887,580.48
pump-494 ,104.553,9.138,1024.056
pump-419 ,104.553,34.982,710.802
pump-419 ,104.553,55.421,847.504
pump-419 ,104.553,43.561,851.885
pump-419 ,104.553,87.332,501.614
pump-494 ,104.553,56,181.494
pump-498 ,104.553,14.287,553.933
pump-498 ,104.553,71.45,406.633
pump-253 ,104.553,45.998,373.562
pump-419 ,104.553,55.905,566.495
pump-419 ,104.553,41.898,575.88
pump-253 ,104.553,67.389,543.187
pump-498 ,104.553,22.088,-1.449
pump-419 ,104.553,6.137,126.381
pump-498 ,104.553,29.659,524.402
pump-253 ,104.553,30.105,678.011
pump-663 ,104.553,13.262,630.706
pump-494 ,104.553,58.446,373.657
pump-663 ,104.553,57.89,-245.372
pump-663 ,104.553,17.328,695.545
pump-498 ,104.553,78.651,693.698
pump-419 ,104.553,76.844,560.041
pump-419 ,104.553,5.893,445.506
pump-419 ,104.553,61.204,482.341
pump-253 ,104.553,28.103,752.486
pump-253 ,104.553,8.471,913.905
pump-663 ,104.553,28.168,784.51
pump-253 ,104.553,34.385,604.522
pump-494 ,104.553,15.75,225.508
pump-663 ,104.553,12.199,318.175
pump-494 ,104.553,68.445,318.17
pump-253 ,104.553,45.559,796.935
pump-498 ,104.553,42.976,601.682
pump-663 ,104.553,49.544,234.881
pump-498 ,104.553,33.945,631.366
pump-253 ,104.553,38.739,847.213
pump-253 ,104.553,49.82,559.999
pump-419 ,104.553,50.403,370.568
pump-498 ,104.553,78.92,588.489
pump-253 ,104.553,20.212,401.279
pump-498 ,104.553,14.93,847.031
pump-253 ,104.553,45.95,383.287
pump-494 ,104.553,78.139,585.074
pump-253 ,104.553,33.602,762.281
pump-498 ,104.553,39.923,353.242
pump-663 ,104.553,33.219,496.396
pump-663 ,104.553,54.237,428.47
pump-253 ,104.553,8.676,548.879
pump-498 ,104.553,99.632,589.189
pump-419 ,104.553,44.635,403.828
pump-419 ,104.553,27.648,335.286
pump-494 ,104.553,40.373,662.537
pump-498 ,104.553,25.17,259.646
pump-663 ,104.553,66.818,243.453
pump-498 ,104.553,37.309,878.293
pump-494 ,104.553,13.536,329.632
pump-253 ,104.553,31.678,741.041
pump-419 ,104.553,12.876,209.425
pump-663 ,104.553,51.95,773.972
pump-498 ,104.553,64.096,465.834
pump-253 ,104.553,71.195,329.135
pump-253 ,104.553,68.755,414.808
pump-663 ,104.553,19.748,975.959
pump-498 ,104.553,50.764,197.232
pump-494 ,104.553,31.39,606.62
pump-253 ,104.553,42.995,786.021
pump-498 ,104.553,65.798,500.855
pump-663 ,104.553,0.245,397.298
pump-663 ,104.553,9.982,420.568
pump-419 ,104.553,1.379,482.842
pump-253 ,104.553,40.546,540.381
pump-494 ,104.553,37.268,491.534
pump-663 ,104.553,63.948,925.806
pump-419 ,104.553,44.902,1138.379
pump-253 ,104.553,14.456,238.706
pump-253 ,104.553,0.552,456.077
pump-498 ,104.553,52.312,647.21
pump-253 ,104.553,37.735,868.59
pump-253 ,104.553,33.019,918.205
pump-253 ,104.553,45.958,694.924
pump-494 ,104.553,8.149,457.405
pump-253 ,104.553,46.597,451.391
pump-498 ,104.553,93.347,276.604
pump-494 ,104.553,61.795,629.451
pump-253 ,104.553,45.85,610.015
pump-419 ,104.553,90.776,975.017
pump-419 ,104.553,15.575,317.2
pump-253 ,104.553,0.442,593.957
pump-494 ,104.553,41.229,581.509
pump-663 ,104.553,61.943,954.526
pump-494 ,104.553,26.387,996.226
pump-494 ,104.553,34.709,391.899
pump-253 ,104.553,19.389,-219.685
pump-253 ,104.553,2.792,540.359
pump-663 ,104.553,90.011,92.568
pump-419 ,104.553,59.863,608.894
pump-498 ,104.553,50.486,561.498
pump-253 ,104.553,31.609,325.474
pump-494 ,104.553,68.861,790.431
pump-253 ,104.553,6.293,487.305
pump-494 ,104.553,54.979,722.199
pump-494 ,104.553,41.867,331.698
pump-253 ,104.553,72.11,948.693
pump-419 ,104.553,39.223,432.779
pump-663 ,104.553,32.894,844.409
pump-253 ,104.553,36.484,959.292
pump-494 ,104.553,60.81,918.114
pump-494 ,104.553,48.862,147.569
pump-494 ,104.553,47.058,619.481
pump-253 ,104.553,49.225,499.417
pump-498 ,104.553,46.079,721.901
pump-494 ,104.553,51.56,723.401
pump-253 ,104.553,29.602,396.979
pump-498 ,104.553,62.995,655.813
pump-419 ,104.553,26.452,747.738
pump-253 ,104.553,22.72,730.98
pump-498 ,104.553,34.448,446.713
pump-253 ,104.553,7.913,473.636
pump-419 ,104.553,68.104,789.649
pump-494 ,104.553,76.011,571.34
pump-663 ,104.553,36.578,510.24
pump-419 ,104.553,69.017,521.497
pump-494 ,104.553,0.131,631.035
pump-419 ,104.553,24.594,492.035
pump-498 ,104.553,10.55,736.12
pump-253 ,104.553,38.236,1278.165
pump-494 ,104.553,35.506,758.594
pump-498 ,104.553,20.287,256.763
pump-498 ,104.553,28.434,1167.56
pump-494 ,104.553,56.603,808.32
pump-663 ,104.553,38.227,395.952
pump-253 ,104.553,23.464,653.348
pump-498 ,104.553,18.7,225.313
pump-494 ,104.553,89.387,1009.892
pump-494 ,104.553,2.865,580.959
pump-419 ,104.553,71.035,1044.512
pump-494 ,104.553,27.69,329.073
pump-419 ,104.553,53.546,344.15
pump-253 ,104.553,63.781,531.176
pump-494 ,104.553,7.026,695.799
pump-494 ,104.553,54.814,485.118
pump-253 ,104.553,26.067,558.479
pump-253 ,104.553,61.361,221.998
pump-253 ,104.553,41.604,735.265
pump-253 ,104.553,31.172,661.079
pump-419 ,104.553,29.433,776.303
pump-494 ,104.553,8.008,-29.597
pump-663 ,104.553,10.92,745.253
pump-663 ,104.553,27.384,657.285
pump-494 ,104.553,13.772,725.209
pump-498 ,104.553,56.19,524.153
pump-494 ,104.553,53.684,467.312
pump-494 ,104.553,47.271,546.111
pump-663 ,104.553,49.19,280.653
pump-663 ,104.553,74.918,1035.493
pump-498 ,104.553,39.752,508.043
pump-498 ,104.553,70.292,272.034
pump-494 ,104.553,31.474,699.505
pump-494 ,104.553,24.51,402.191
pump-663 ,104.553,9.266,431.817
pump-253 ,104.553,37.635,895.341
pump-663 ,104.553,8.459,1064.144
pump-663 ,104.553,15.301,302.612
pump-419 ,104.553,30.765,555.316
pump-494 ,104.553,35.812,837.365
pump-663 ,104.553,37.608,581.107
pump-253 ,104.553,65.219,770.737
pump-663 ,104.553,40.264,675.673
pump-498 ,104.553,10.02,364.753
pump-663 ,104.553,13.689,34.349
pump-494 ,104.553,41.153,890.257
pump-253 ,104.553,42.133,697.149
pump-419 ,104.553,111.951,398.46
pump-494 ,104.553,22.567,392.847
pump-253 ,104.553,16.152,624.736
pump-494 ,104.553,17.496,682.106
pump-498 ,104.553,47.926,401.492
pump-498 ,104.553,53.595,687.962
pump-419 ,104.553,40.426,769.754
pump-253 ,104.553,65.468,734.172
pump-663 ,104.553,24.577,938.731
pump-494 ,104.553,55.354,926.554
pump-498 ,104.553,72.524,242.577
pump-663 ,104.553,74.066,502.942
pump-253 ,104.553,34.439,529.298
pump-663 ,104.553,32.929,362.478
pump-253 ,104.553,39.557,196.866
pump-663 ,104.553,24.031,79.753
pump-663 ,104.553,61.183,570.983
pump-494 ,104.553,21.824,504.527
pump-253 ,104.553,13.039,144.737
pump-494 ,104.553,25.061,946.82
pump-419 ,104.553,43.495,873.787
pump-253 ,104.553,19.044,132.673
pump-498 ,104.553,38.75,212.385
pump-494 ,104.553,72.966,475.082
pump-498 ,104.553,15.627,804.701
pump-253 ,104.553,19.161,536.602
pump-253 ,104.553,57.705,751.916
pump-253 ,104.553,70.01,658.541
pump-419 ,104.553,63.94,703.473
pump-498 ,104.553,74.314,440.258
pump-498 ,104.553,35.085,119.181
pump-253 ,104.553,7.868,748.522
pump-494 ,104.553,8.529,305.95
pump-419 ,104.553,61.398,119.267
pump-253 ,104.553,38.559,250.301
pump-663 ,104.553,14.077,730.168
pump-494 ,104.553,32.703,409.452
pump-663 ,104.553,7.308,39.066
pump-419 ,104.553,46.675,845.09
pump-494 ,104.553,51.475,773.849
pump-663 ,104.553,2.02,646.586
pump-419 ,104.553,61.429,324.007
pump-663 ,104.553,18.881,781.715
pump-494 ,104.553,31.926,481.669
pump-253 ,104.553,20.741,878.563
pump-663 ,104.553,25.061,441.106
,,,
pump-494 ,104.553,25.915,501.759
pump-498 ,104.553,47.127,876.807
pump-498 ,104.553,20.825,436.662
pump-253 ,104.553,5.291,723.651
pump-419 ,104.553,35.825,1012.948
pump-498 ,104.553,24.244,690.665
pump-419 ,104.553,19.018,-32.013
pump-253 ,104.553,59.804,257.617
pump-494 ,104.553,12.528,680.037
pump-663 ,104.553,36.29,267.664
pump-253 ,104.553,86.992,478.287
pump-419 ,104.553,0.292,965.919
pump-663 ,104.553,48.818,621.369
pump-498 ,104.553,67.226,877.64
pump-663 ,104.553,36.176,719.225
pump-419 ,104.553,10.415,539.033
pump-498 ,104.553,40.394,462.299
pump-494 ,104.553,19.691,596.842
pump-494 ,104.553,81.156,390.777
pump-494 ,104.553,44.052,562.872
pump-663 ,104.553,35.252,160.193
pump-253 ,104.553,80.721,500.827
pump-419 ,104.553,72.41,340.713
pump-498 ,104.553,17.154,140.464
pump-663 ,104.553,42.6,454.719
pump-494 ,104.553,6.641,1137.024
pump-498 ,104.553,75.748,1653.141
pump-663 ,104.553,8.194,154.651
pump-498 ,104.553,54.576,854.237
pump-253 ,104.553,33.095,289.108
pump-253 ,104.553,13.772,293.304
pump-253 ,104.553,30.992,547.846
pump-498 ,104.553,21.567,527.604
pump-494 ,104.553,42.437,512.508
pump-494 ,104.553,11.31,1053.018
pump-494 ,104.553,18.93,1068.261
pump-419 ,104.553,28.937,532.665
pump-253 ,104.553,40.282,666.25
pump-253 ,104.553,14.668,655.005
pump-419 ,104.553,29.39,311.079
pump-498 ,104.553,57.244,618.223
pump-419 ,104.553,50.477,189.504
pump-663 ,104.553,60.102,287.713
pump-494 ,104.553,66.215,661.56
pump-498 ,104.553,43.855,528.919
pump-663 ,104.553,41.555,412.353
pump-253 ,104.553,31.457,663.595
pump-663 ,104.553,55.11,524.171
pump-498 ,104.553,16.714,225.432
pump-419 ,104.553,26.859,1078.381
pump-498 ,104.553,45.746,1145.589
pump-253 ,104.553,55.631,816.03
pump-494 ,104.553,51.799,728.43
pump-253 ,104.553,76.711,321.188
pump-253 ,104.553,60.22,451.767
pump-494 ,104.553,60.275,532.517
pump-253 ,104.553,40.8,481.716
pump-253 ,104.553,11.235,877.904
pump-253 ,104.553,52.923,673.459
pump-498 ,104.553,61.265,817.865
pump-253 ,104.553,27.636,949.575
pump-663 ,104.553,34.061,730.936
pump-663 ,104.553,58.467,850.412
pump-663 ,104.553,49.226,819.234
pump-419 ,104.553,22.153,192.57
pump-663 ,104.553,33.341,367.412
pump-498 ,104.553,64.587,391.49
pump-253 ,104.553,40.806,925.819
pump-253 ,104.553,18.519,1168.471
pump-498 ,104.553,61.177,637.547
pump-498 ,104.553,78.152,508.757
pump-494 ,104.553,15.926,332.335
pump-663 ,104.553,5.558,838.608
pump-498 ,104.553,41.332,747.317
pump-498 ,104.553,52.531,578.268
pump-419 ,104.553,20.228,994.364
pump-494 ,104.553,47.576,968.354
pump-498 ,104.553,72.467,575.406
pump-663 ,104.553,26.838,263.03
pump-663 ,104.553,29.94,294.487
pump-419 ,104.553,37.172,280.07
pump-498 ,104.553,68.706,957.047
pump-253 ,104.553,32.776,316.818
pump-419 ,104.553,62.927,892.826
pump-498 ,104.553,13.757,538.557
pump-419 ,104.553,43.729,612.122
pump-663 ,104.553,19.768,257.359
pump-498 ,104.553,20.038,859.863
pump-498 ,104.553,23.415,372.59
pump-663 ,104.553,17.451,-120.479
pump-663 ,104.553,31.85,416.816
pump-419 ,104.553,75.939,885.858
pump-253 ,104.553,7.826,394.21
pump-253 ,104.553,62.53,826.422
pump-498 ,104.553,48.406,1017.446
pump-663 ,104.553,9.695,833.146
pump-494 ,104.553,58.548,682.464
pump-419 ,104.553,94.103,603.122
pump-498 ,104.553,35.174,508.725
pump-494 ,104.553,52.74,425.008
pump-494 ,104.553,16.943,789.795
pump-253 ,104.553,3.567,444.325
pump-253 ,104.553,5.884,328.595
pump-494 ,104.553,14.629,637.736
pump-253 ,104.553,55.059,1029.526
pump-253 ,104.553,28.513,852.304
pump-498 ,104.553,33.153,689.457
pump-494 ,104.553,42.929,710.974
pump-253 ,104.553,34.351,579.849
pump-253 ,104.553,18.14,897.063
pump-498 ,104.553,26.927,642.64
pump-498 ,104.553,13.033,979.808
pump-494 ,104.553,57.298,147.69
pump-419 ,104.553,41.563,275.077
pump-663 ,104.553,76.774,718.658
pump-663 ,104.553,32.309,619.826
pump-498 ,104.553,20.406,602.4
pump-253 ,104.553,54.467,935.247
pump-498 ,104.553,1.005,190.304
pump-498 ,104.553,24.655,109.732
pump-253 ,104.553,71.513,902.332
pump-419 ,104.553,53.3,216.525
pump-253 ,104.553,36.505,688.354
pump-253 ,104.553,14.828,628.392
pump-663 ,104.553,39.518,377.457
pump-419 ,104.553,2.843,702.775
pump-498 ,104.553,44.137,703.713
pump-663 ,104.553,6.181,730.49
pump-663 ,104.553,11.23,333.814
pump-253 ,104.553,5.346,843.864
pump-663 ,104.553,20.728,357.485
pump-494 ,104.553,23.239,294.563
pump-494 ,104.553,66.746,1134.313
pump-494 ,104.553,56.835,784.819
pump-419 ,104.553,22.529,1152.285
pump-494 ,104.553,51.246,196.992
pump-253 ,104.553,80.999,484.13
pump-419 ,104.553,0.974,351.381
pump-494 ,104.553,47.358,358.774
pump-253 ,104.553,24.822,1014.844
pump-253 ,104.553,102.397,639.288
pump-253 ,104.553,12.366,683.836
pump-253 ,104.553,52.181,556.989
pump-663 ,104.553,9.328,814.771
pump-419 ,104.553,32.115,401.826
pump-419 ,104.553,21.217,723.172
pump-419 ,104.553,66.253,821.299
pump-494 ,104.553,26.841,831
pump-663 ,104.553,35.603,710.399
pump-419 ,104.553,63.904,530.888
pump-663 ,104.553,30.481,745.369
pump-663 ,104.553,44.069,393.923
pump-498 ,104.553,14.297,950.49
pump-419 ,104.553,96.92,766.411
pump-253 ,104.553,41.348,418.26
pump-498 ,104.553,61.818,619.131
pump-663 ,104.553,54.292,548.217
pump-494 ,104.553,34.86,458.274
pump-498 ,104.553,47.684,404.642
pump-663 ,104.553,60.145,422.655
pump-494 ,104.553,37.177,446.541
pump-663 ,104.553,4.993,835.923
pump-419 ,104.553,12.247,530.298
pump-253 ,104.553,25.596,760.523
pump-663 ,104.553,25.712,275.931
pump-663 ,104.553,33.323,431.308
pump-419 ,104.553,21.526,895.267
pump-663 ,104.553,61.353,925.508
pump-253 ,104.553,41.051,688.124
pump-494 ,104.553,29.41,758.684
pump-494 ,104.553,34.812,594.828
pump-419 ,104.553,60.948,1093.034
pump-419 ,104.553,64.227,1007.212
pump-663 ,104.553,24.806,642.578
pump-663 ,104.553,5.417,406.088
pump-253 ,104.553,85.78,995.067
pump-419 ,104.553,32.66,839.043
pump-498 ,104.553,69.392,504.24
pump-663 ,104.553,17.097,378.803
pump-498 ,104.553,56.77,727.754
pump-494 ,104.553,4.026,806.526
pump-253 ,104.553,47.505,378.135
pump-498 ,104.553,18.572,875.467
pump-663 ,104.553,88.315,459.161
pump-663 ,104.553,25.766,561.094
pump-419 ,104.553,13.554,723.24
pump-663 ,104.553,78.38,697.451
pump-663 ,104.553,21.172,136.457
pump-663 ,104.553,54.644,876.588
pump-663 ,104.553,22.741,745.569
pump-498 ,104.553,14.002,279.875
pump-494 ,104.553,80.749,721.31
pump-663 ,104.553,17.096,817.792
pump-494 ,104.553,47.893,980.998
pump-253 ,104.553,9.379,729.228
pump-498 ,104.553,38.548,424.946
pump-663 ,104.553,24.565,940.997
pump-253 ,104.553,46.067,221.865
pump-253 ,104.553,47.13,627.443
pump-498 ,104.553,29.591,372.498
pump-498 ,104.553,35.198,505.056
pump-663 ,104.553,61.093,454.828
pump-253 ,104.553,65.196,452.708
pump-498 ,104.553,60.429,764.979
pump-419 ,104.553,0.292,467.667
pump-663 ,104.553,26.843,565.359
pump-494 ,104.553,46.3,592.751
pump-253 ,104.553,7.17,941.911
pump-253 ,104.553,6.069,299.426
pump-663 ,104.553,55.421,168.693
pump-663 ,104.553,57.178,826.925
pump-419 ,104.553,32.136,647.027
pump-419 ,104.553,53.353,627.687
pump-663 ,104.553,49.072,623.29
pump-419 ,104.553,60.312,324.355
pump-494 ,104.553,45.673,723.915
pump-419 ,104.553,4.982,412.798
pump-663 ,104.553,2.869,506.72
pump-253 ,104.553,46.38,619.607
pump-663 ,104.553,37.873,878.359
pump-663 ,104.553,54.378,344.584
pump-498 ,104.553,23.254,211.203
pump-663 ,104.553,38.568,247.052
pump-498 ,104.553,14.349,893.695
pump-419 ,104.553,58.374,741.018
pump-419 ,104.553,64.265,1095.138
pump-663 ,104.553,8.981,643.872
pump-253 ,104.553,32.033,551.384
pump-419 ,104.553,63.128,171.464
pump-419 ,104.553,35.954,781.796
pump-253 ,104.553,57.98,45.803
pump-419 ,104.553,72.487,403.944
pump-494 ,104.553,6.128,137.872
pump-494 ,104.553,14.572,974.895
pump-498 ,104.553,12.413,245.226
pump-253 ,104.553,35.085,242.506
pump-253 ,104.553,10.826,546.799
pump-253 ,104.553,35.403,-17.058
pump-253 ,104.553,37.54,221.73
pump-253 ,104.553,42.143,312.075
pump-663 ,104.553,23.276,697.843
pump-498 ,104.553,28.207,212.879
pump-419 ,104.553,7.527,257.921
pump-494 ,104.553,49.388,549.423
pump-253 ,104.553,25.481,710.65
pump-498 ,104.553,4.789,688.164
pump-663 ,104.553,50.732,279.627
pump-494 ,104.553,16.99,807.541
pump-253 ,104.553,2.067,799.06
pump-253 ,104.553,48.327,418.103
pump-663 ,104.553,12.991,698.683
pump-419 ,104.553,17.921,466.475
pump-494 ,104.553,5.203,714.836
pump-419 ,104.553,54.21,738.906
pump-498 ,104.553,42.195,642.76
pump-494 ,104.553,20.028,701.648
pump-498 ,104.553,26.31,210.481
pump-498 ,104.553,0.626,539.132
pump-419 ,104.553,42.2,811.883
pump-419 ,104.553,61.814,431.67
pump-494 ,104.553,42.94,1005.913
pump-498 ,104.553,27.829,698.868
pump-498 ,104.553,28.191,312.966
pump-419 ,104.553,52.604,853.707
pump-498 ,104.553,62.357,581.388
pump-494 ,104.553,16.024,1016.002
pump-253 ,104.553,35.084,688.529
pump-419 ,104.553,72.582,427.113
pump-663 ,104.553,45.731,549.976
pump-419 ,104.553,12.143,650.153
pump-419 ,104.553,50.339,1206.133
pump-253 ,104.553,1.461,349.21
pump-498 ,104.553,51.36,561.733
pump-663 ,104.553,61.135,607.177
pump-253 ,104.553,72.096,610.013
pump-253 ,104.553,99.134,813.161
pump-419 ,104.553,31.039,617.043
pump-494 ,104.553,99.834,-340.621
pump-494 ,104.553,27.906,504.299
pump-419 ,104.553,34.742,832.918
pump-494 ,104.553,31.112,677.142
pump-498 ,104.553,31.544,991.279
pump-663 ,104.553,42.836,-39.219
pump-494 ,104.553,43.659,274.682
pump-663 ,104.553,48.229,899.48
pump-494 ,104.553,48.45,871.325
pump-663 ,104.553,1.993,237.826
pump-494 ,104.553,14.823,238.136
pump-253 ,104.553,55.993,300.225
pump-498 ,104.553,31.913,791.533
pump-494 ,104.553,50.051,690.671
pump-494 ,104.553,83.836,238.776
pump-498 ,104.553,70.91,546.262
pump-253 ,104.553,62.625,596.094
pump-498 ,104.553,72.937,208.668
pump-253 ,104.553,24.974,223.469
pump-253 ,104.553,4.429,989.309
pump-419 ,104.553,85.235,493.969
pump-494 ,104.553,55.75,784.214
pump-253 ,104.553,43.829,746.655
pump-663 ,104.553,58.542,1025.612
pump-498 ,104.553,7.862,963.912
pump-253 ,104.553,51.835,771.712
pump-253 ,104.553,21.928,382.874
pump-494 ,104.553,41.046,407.933
pump-253 ,104.553,85.145,651.924
pump-663 ,104.553,20.085,536.03
pump-419 ,104.553,3.312,1014.12
pump-494 ,104.553,26.293,689.631
pump-494 ,104.553,37.778,308.354
pump-494 ,104.553,1.416,1178.106
pump-494 ,104.553,45.57,767.065
pump-253 ,104.553,53.124,462.934
pump-498 ,104.553,32.115,877.373
pump-663 ,104.553,49.993,838.096
pump-253 ,104.553,9.111,722.721
pump-494 ,104.553,19.026,892.429
pump-253 ,104.553,43.865,124.634
pump-419 ,104.553,31.627,494.224
pump-498 ,104.553,56.732,983.709
pump-494 ,104.553,53.497,853.608
pump-663 ,104.553,17.497,18.454
pump-253 ,104.553,23.42,938.278
pump-663 ,104.553,32.345,558.705
pump-419 ,104.553,37.535,145.467
pump-419 ,104.553,51.514,403.72
pump-253 ,104.553,61.816,308.825
pump-498 ,104.553,0.862,493.467
pump-663 ,104.553,3.837,104.101
pump-494 ,104.553,39.278,57.172
pump-498 ,104.553,45.542,615.909
pump-498 ,104.553,48.79,620.991
pump-494 ,104.553,47.633,322.886
pump-253 ,104.553,27.258,569.669
pump-253 ,104.553,3.917,601.595
pump-253 ,104.553,47.259,164.997
pump-498 ,104.553,31.341,845.801
pump-419 ,104.553,51.27,225.734
pump-419 ,104.553,14.062,790.247
pump-419 ,104.553,10.665,625.127
pump-663 ,104.553,23.475,615.467
pump-419 ,104.553,17.077,545.597
pump-494 ,104.553,62.644,995.728
pump-494 ,104.553,37.757,567.584
pump-663 ,104.553,65.196,289.653
pump-419 ,104.553,33.592,729.193
pump-253 ,104.553,4.937,322.628
pump-419 ,104.553,53.211,244.555
pump-498 ,104.553,134.321,502.757
pump-419 ,104.553,41.218,472.145
pump-253 ,104.553,31.636,197.258
pump-494 ,104.553,17.743,584.074
pump-253 ,104.553,6.882,554.286
pump-419 ,104.553,36.64,770.638
pump-498 ,104.553,65.163,290.485
pump-498 ,104.553,5.126,435.009
pump-253 ,104.553,55.004,537.277
pump-498 ,104.553,25.924,497.988
pump-498 ,104.553,11.475,52.199
pump-498 ,104.553,32.555,364.098
pump-419 ,104.553,1.141,390.958
pump-663 ,104.553,18.265,460.965
pump-663 ,104.553,38.056,1017.253
pump-494 ,104.553,77.425,741.136
pump-419 ,104.553,70.689,817.115
pump-419 ,104.553,26.652,173.742
pump-494 ,104.553,32.167,404.452
pump-253 ,104.553,24.95,155.386
pump-419 ,104.553,11.087,386.912
pump-498 ,104.553,41.762,527.624
pump-253 ,104.553,23.548,749.801
pump-419 ,104.553,22.736,145.246
pump-498 ,104.553,42.746,763.251
pump-253 ,104.553,18.598,325.763
pump-498 ,104.553,8.888,1026.646
pump-253 ,104.553,3.414,675.55
pump-253 ,104.553,10.132,739.795
pump-253 ,104.553,48.396,742.129
pump-494 ,104.553,35.366,413.755
pump-253 ,104.553,64.157,573.811
pump-663 ,104.553,44.732,409.979
pump-253 ,104.553,40.41,615.097
pump-419 ,104.553,37.485,534.511
pump-419 ,104.553,38.687,842.886
pump-494 ,104.553,16.781,614.717
pump-663 ,104.553,52.03,498.002
pump-253 ,104.553,65.634,396.15
pump-663 ,104.553,17.137,491.984
pump-494 ,104.553,26.002,168.373
pump-419 ,104.553,65.485,873.996
pump-253 ,104.553,41.252,276.213
pump-419 ,104.553,26.104,720.859
pump-419 ,104.553,25.915,1303.688
pump-419 ,104.553,44.746,250.538
pump-494 ,104.553,33.06,1073.1
pump-419 ,104.553,20.431,458.638
pump-253 ,104.553,10.518,156.842
pump-494 ,104.553,29.704,915.704
pump-494 ,104.553,47.168,438.374
pump-494 ,104.553,44.234,702.558
pump-494 ,104.553,59.687,870.364
pump-253 ,104.553,56.029,204.24
pump-663 ,104.553,59.264,709.166
pump-253 ,104.553,12.937,251.24
pump-663 ,104.553,3.172,865.389
pump-419 ,104.553,9.232,323.372
pump-498 ,104.553,17.24,682.223
pump-253 ,104.553,21.121,695.123
pump-253 ,104.553,21.393,420.851
pump-253 ,104.553,53.619,457.925
pump-663 ,104.553,63.406,816.955
pump-253 ,104.553,25.563,418.86
pump-498 ,104.553,32.947,200.23
pump-498 ,104.553,81.675,599.585
pump-494 ,104.553,1.8,7.697
pump-663 ,104.553,50.124,745.18
pump-253 ,104.553,7.209,867.482
pump-253 ,104.553,6.884,547.255
pump-419 ,104.553,37.283,660.118
pump-494 ,104.553,24.913,493.658
pump-419 ,104.553,31.301,413.708
pump-498 ,104.553,41.533,824.746
pump-498 ,104.553,36.301,742.493
pump-494 ,104.553,29.7,752.393
pump-494 ,104.553,44.615,517.579
pump-253 ,104.553,47.359,491.79
pump-419 ,104.553,25.546,1102.28
pump-663 ,104.553,5.257,860.416
pump-494 ,104.553,55.295,970.292
pump-498 ,104.553,24.552,477.934
pump-498 ,104.553,42.127,1036.03
pump-663 ,104.553,35.742,551.497
pump-498 ,104.553,46.251,776.401
pump-663 ,104.553,66.398,579.916
pump-663 ,104.553,19.989,1093.454
pump-494 ,104.553,3.218,698.77
pump-253 ,104.553,39.948,397.815
pump-419 ,104.553,39.114,453.375
pump-498 ,104.553,85.086,578.956
pump-419 ,104.553,7.427,657.923
pump-419 ,104.553,23.525,602.895
pump-494 ,104.553,39.93,1058.211
pump-494 ,104.553,24.977,469.249
pump-663 ,104.553,28.318,526.951
pump-419 ,104.553,0.332,568.268
pump-663 ,104.553,36.246,364.977
pump-663 ,104.553,71.644,94.342
pump-498 ,104.553,42.072,492.671
pump-663 ,104.553,40.825,740.938
pump-663 ,104.553,32.727,641.345
pump-253 ,104.553,21.684,506.155
